"set","setInf","locx","locy","time","genoID"
22,198,1.64518674381965,6.53237837837844,586,3168444134232731
8,46,7.5,3.92650787985792,587,3343660613125818
18,38,2.60426110607415,4.12274148052152,589,3309593234817947
18,39,6.01133272892115,4.38953266753069,589,3310967288809115
8,47,7.04175928866367,2.55050998365793,589,3081995217063257
13,13,5.64814814815063,7.32463157894725,590,3308460370086939
8,48,6.53397904096566,1.87428855870923,590,3310692746445211
30,318,3.98756218905432,6.68091428571433,591,3297498120360083
18,40,7.5,7.05790195928953,592,3026985326266523
32,73,1.56636771300476,4.11144578313252,592,3310692477486751
19,22,3.60240733664537,5.74920819152919,593,3027559979454875
30,319,6.02193577566731,6.31965714285713,596,830195420161560
3,215,5.80909090909113,7.17781424285743,597,3156898624422555
19,23,4.46217042415005,2.79836916963382,599,3361262634583227
18,41,3.24161378059887,5.40123503849974,601,8659266757782811
20,6,2.50430416068835,6.5001818181818,602,3343641654906515
30,320,5.86635006784209,4.48879999999996,603,3238266788431387
30,321,5.86635006784209,4.48879999999996,603,3310692612230811
8,49,6.87694506192463,7.5,603,3332682828009115
30,322,6.02193577566731,6.31965714285713,611,4470128898262739
8,50,7.35900285805009,4.20342055337456,611,2519045515038363
8,51,7.35900285805009,4.20342055337456,611,2519045515038363
10,7,4.38788221970546,5.37007792207787,613,7812092947130161
19,24,3.77435995414618,6.42070111935166,615,3909634525810427
15,113,3.14513658412059,2.08701639344265,616,2800520206796793
13,14,2.42386831275832,1.99136842105252,616,4401408079881627
18,42,5.03943789664505,7.5,618,2745509477142043
21,70,7.41329479768798,1.83105576372056,618,3310690447945627
21,71,7.41329479768798,1.83105576372056,618,2745509460364827
8,52,5.69180692283253,1.55488663899174,619,1039239229001371
5,202,5.42108626198161,3.65709192916844,620,3308493823985311
5,203,5.42108626198161,3.65709192916844,621,7251308135643067
18,43,7.120126926564,6.6042540214988,622,3346426673031067
18,44,6.14007252946433,3.67961424106124,622,3309043344787123
19,25,4.15609476499747,6.63445989809772,622,3343678095287967
3,216,1.75418181818298,5.4663760645902,622,4205695014463419
30,323,7.1535504296699,6.19519999999998,622,3363467240983707
20,7,2.50430416068835,6.5001818181818,623,3345868629001499
30,324,3.65558570782364,3.37965714285714,623,4489507707340763
17,8,4.87626689189226,4.05073296924392,624,3308459464215578
5,204,5.42108626198161,3.65709192916844,624,3310690582191666
15,114,3.74253255042115,6.3421545667447,625,3167753885501339
10,8,7.33691959229787,6.04675324675318,625,2748296910919320
18,45,1.50090661831336,3.16981779370281,626,3062195468125339
24,15,1.5,7.5,627,3346016755304379
22,199,4.13335086796405,4.39199999999995,627,7814260077416123
32,74,3.67399103138961,3.29568273092373,627,810935948080699
32,75,3.67399103138961,3.29568273092373,627,3308493790301851
24,16,7.19314664701549,1.65491228070178,628,3275508441439515
3,217,5.29963636363636,7.5,628,3293099553779611
31,1,7.5,7.5,628,8797805591415962
30,325,4.03369516056022,7.43988571428566,628,7796940403396251
30,326,4.98349163274494,2.75245714285713,629,3344227649474459
8,53,6.79501429025096,6.79627890376993,629,3310692729669307
31,2,1.5,1.5,630,2765333754285843
31,3,1.5,1.5,630,2765333771063059
18,46,7.45466908431538,6.61946329191131,631,4471742732750235
18,47,6.51813236627361,4.17991918883891,631,3275492116711354
29,4,2.01121840386307,2.80440242796346,631,3081999763654075
22,200,3.71251972646066,5.93254054054043,632,3326085984732891
22,201,3.71251972646066,5.93254054054043,632,3326085984732891
8,54,5.48602731025715,1.91181884779383,632,3311243156572043
8,55,6.62257859637927,7.15061893044309,632,1057232860798363
11,18,4.48198929092992,5.10417240867554,633,3291043002106419
11,19,4.48198929092992,5.10417240867554,633,3291038715527699
19,26,1.5,2.93611433517589,634,4434393395162810
5,205,5.42108626198161,3.65709192916844,634,2182550933494931
19,27,2.55120366832238,4.89735998268832,635,3343751160061723
10,9,7.27576443940913,5.99345454545451,638,3291176481885619
18,48,1.99954669084273,3.85595029351229,643,3167760596919227
19,28,6.81218952999554,2.81808077430013,644,3308494461387403
25,20,1.5,3.281806451613,646,3170633930040731
30,327,1.51537765716784,6.71897142857142,647,4292554432234139
5,206,1.82012779552708,6.29223891064236,648,3344088163993227
5,207,2.02715654952063,6.01943194436335,648,3275509045445531
17,9,4.94594594594682,4.41031905720044,649,3011592314471635
5,208,3.17731629392954,6.99354216585826,649,3309043553947291
5,209,3.17731629392954,6.99354216585826,649,3308493773655579
5,210,3.52907348242841,6.54540938577533,649,3326189057657499
8,56,6.37488091457535,1.70523320247196,650,2571958203763259
8,57,6.37488091457535,1.70523320247196,650,2571958203763227
11,20,5.81283465844495,7.5,652,7583393723991579
9,1,4.5,4.5,652,3273446488070907
19,29,6.4682842949945,7.30335608758083,653,4207893966278587
19,30,5.09151700420265,5.14204355438392,653,1058885466614971
30,328,4.01741293532254,5.9189714285714,653,3363469304062115
29,5,7.5,1.5,654,3029218944109467
15,115,2.63352055144354,5.41475409836061,657,8427823888660657
15,116,2.63352055144354,5.41475409836061,657,2798320059472019
5,211,2.95399361022445,6.52600666238095,658,3361241122506651
5,212,2.95399361022445,6.52600666238095,658,3361236835927963
21,72,5.60182303245884,6.85478656968628,660,7849579422469761
22,202,4.50157811678034,3.39194594594588,661,7814254927071921
16,6,2.31102783725834,4.33118644067791,662,3064402192158395
3,218,5.4981818181821,4.48592626895116,662,882422323137081
3,219,5.4981818181821,4.48592626895116,662,3134771901024795
18,49,5.03671804170449,2.6742014180072,663,3345876782992145
5,213,5.42108626198161,3.65709192916844,666,2748018560257723
11,21,5.81283465844495,7.5,668,2730150674096666
32,76,4.24170403587355,2.87738453815263,669,3344227918174137
25,21,5.39956172388569,1.54296774193549,670,7284465879273115
22,203,2.00289321409775,4.52562162162161,670,4436575523761817
32,77,5.31614349775773,6.53915662650603,670,3361270017060410
32,78,7.14125560538159,5.68022088353416,670,3308484109068827
32,79,7.14125560538159,5.68022088353416,670,3308484134226459
30,329,5.91157847127957,1.6275428571428,671,3310692478016794
24,17,6.6758290346354,5.30403508771935,672,3346012141441755
11,22,3.05476229109082,4.46813450081629,673,3346426572369875
11,23,5.52076910595498,6.60954692899696,676,3308734308478971
8,58,5.88234360114263,5.57468489959994,676,4436727642768841
8,59,3.66735471578293,7.21564889080905,678,8940189662897339
19,31,6.29633167749249,1.5,680,3135318058130171
32,80,3.60224215246612,3.62625502008037,684,3343815517455515
30,330,6.88218000904549,3.67142857142856,685,4451989976833498
21,73,5.60182303245884,6.85478656968628,688,3152363122389523
5,214,3.1936102236421,7.14934837239214,690,3344208489924283
18,50,5.50543970988206,4.12274148052152,692,3308493790286907
30,331,3.65558570782364,3.37965714285714,694,7832294728679963
30,332,3.65558570782364,3.37965714285714,694,7832294728679963
21,74,5.60182303245884,6.85478656968628,697,4469566107075643
21,75,5.60182303245884,6.85478656968628,697,900555549196819
20,8,2.60186513629867,6.68181818181818,697,2516845082756747
8,60,7.42664337885018,2.90631515675192,697,4469566107075643
8,61,7.42664337885018,2.90631515675192,697,882963623199251
6,3,1.5,1.5,698,4434393680336831
6,4,1.5,1.5,698,4434393680336831
18,51,6.27606527651771,6.67664100022876,700,3346002754719323
5,215,3.52907348242841,6.03895155163347,701,8975359522688702
5,216,1.82012779552708,6.29223891064236,741,3346013584147163
3,220,5.35418181818253,7.11741196367815,759,3203206970397723
5,217,2.17092651757212,4.46101922739761,768,3309455460321819
5,218,2.04345047923318,4.69478697913621,778,3346426941464091
5,219,2.88977635782807,7.1298287651219,786,3308493790301979
5,220,1.85175718849786,5.4156098416224,793,3310692813557147
3,221,3.70036363636478,2.20465298890607,795,3345876715884251
3,222,1.7727272727274,1.76178347796318,810,3310692813030939
3,223,1.7727272727274,1.76178347796318,810,3310692813030939
3,224,2.86363636363758,4.96310427446796,825,3311242200401307
3,225,2.86363636363758,4.96310427446796,825,3311242204595611
3,226,4.26327272727349,2.36580626975653,850,2800519418266267
